X,Y,fid_,stopabbr,stopname,city,county,stopabbr_j,uta_stopid,latitude,longitude,avgboard,avgalight,route,mode,zipcode,avgboard2,avgalight2
-111.834869,40.6518830000001,"2735","155105",Highland Dr @ 5451 S,Holladay,Salt Lake,"155105","155105",40.65188300,-111.83486900,"1","1","220",Bus,"84117",1.30000000,0.79000000
-111.834712,40.6560950000001,"2736","155107",Highland Dr @ 5239 S,Holladay,Salt Lake,"155107","155107",40.65609500,-111.83471200,"2","0","220",Bus,"84117",1.82000000,0.00000000
-111.834695,40.659519,"2737","155109",Highland Dr @ 5075 S,Holladay,Salt Lake,"155109","155109",40.65951900,-111.83469500,"2","1","220",Bus,"84117",1.56000000,0.79000000
-111.835445,40.660396,"2738","155115",Highland Dr @ 5002 S,Holladay,Salt Lake,"155115","155115",40.66039600,-111.83544500,"0","0","220",Bus,"84117",0.00000000,0.26000000
-111.834939,40.656118,"2739","155117",Highland Dr @ 5238 S,Holladay,Salt Lake,"155117","155117",40.65611800,-111.83493900,"0","4","220",Bus,"84117",0.00000000,4.21000000
-111.835067,40.649094,"2741","155120",Highland Dr @ 5610 S,Holladay,Salt Lake,"155120","155120",40.64909400,-111.83506700,"0","3","220",Bus,"84121",0.00000000,2.90000000
-111.835081,40.6473710000001,"2742","155121",Highland Dr @ 5704 S,Holladay,Salt Lake,"155121","155121",40.64737100,-111.83508100,"0","0","220",Bus,"84121",0.00000000,0.00000000
-111.835116,40.643947,"2743","155123",Highland Dr @ 5912 S,Holladay,Salt Lake,"155123","155123",40.64394700,-111.83511600,"0","2","220",Bus,"84121",0.26000000,1.58000000
-111.967447,40.6426970000001,"2336","152041",3200 W @ 5886 S,Taylorsville,Salt Lake,"152041","152041",40.64269700,-111.96744700,"0","0",F232,Flex Bus,"84129",0.00000000,0.00000000
-111.9675,40.619722,"2341","152047",3200 W @ 7218 S,West Jordan,Salt Lake,"152047","152047",40.62016100,-111.96747300,"0","0",F232,Flex Bus,"84084",0.00000000,0.00000000
-111.967301,40.6224320000001,"2420","152197",3200 W @ 7115 S,West Jordan,Salt Lake,"152197","152197",40.62243200,-111.96730100,"0","0",F232,Flex Bus,"84084",0.00000000,0.00000000
-111.967456,40.626358,"2421","152202",3200 W @ 6878 S,West Jordan,Salt Lake,"152202","152202",40.62635800,-111.96745600,"0","0",F232,Flex Bus,"84084",0.00000000,0.00000000
-111.967278,40.631129,"2422","152208",3200 W @ 6608 S,West Jordan,Salt Lake,"152208","152208",40.63112900,-111.96727800,"0","0",F232,Flex Bus,"84084",0.00000000,0.00000000
-111.953839,40.6239810000001,"2434","152302",7000 S @ 2511 W,West Jordan,Salt Lake,"152302","152302",40.62398100,-111.95383900,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.949408,40.6239790000001,"2436","152304",7000 S @ 2255 W,West Jordan,Salt Lake,"152304","152304",40.62397900,-111.94940800,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.944638,40.6239780000001,"2438","152307",7000 S @ 2015 W,West Jordan,Salt Lake,"152307","152307",40.62397800,-111.94463800,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.921975,40.6236450000001,"2454","153053",7000 S @ 1075 W,West Jordan,Salt Lake,"153053","153053",40.62364500,-111.92197500,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.922111,40.6238710000001,"2455","153064",7000 S @ 1080 W,West Jordan,Salt Lake,"153064","153064",40.62387100,-111.92211100,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.900443,40.611028,"2464","153077",Center St @ 332 W,Midvale,Salt Lake,"153077","153077",40.61102800,-111.90044300,"0","0","F570, F578",Flex Bus,"84047",0.00000000,0.00000000
-111.899355,40.610845,"2465","153078",Center St @ 287 W,Midvale,Salt Lake,"153078","153078",40.61084500,-111.89935500,"0","0","F570, F578",Flex Bus,"84047",0.00000000,0.00000000
-111.904142,40.610851,"2486","153136",Center St @ 465 W,Midvale,Salt Lake,"153136","153136",40.61085100,-111.90414200,"0","0","F570, F578",Flex Bus,"84047",0.00000000,0.00000000
-111.902139,40.6108330000001,"2487","153137",Center St @ 407 W,Midvale,Salt Lake,"153137","153137",40.61085500,-111.90258400,"0","0","F570, F578",Flex Bus,"84047",0.00000000,0.00000000
-111.896929,40.610851,"2488","153139",Center St @ 177 W,Midvale,Salt Lake,"153139","153139",40.61085100,-111.89692900,"0","0","F570, F578",Flex Bus,"84047",0.00000000,0.00000000
-111.896844,40.6110170000001,"2491","153144",Center St @ 178 W,Midvale,Salt Lake,"153144","153144",40.61101700,-111.89684400,"0","0","F570, F578",Flex Bus,"84047",0.00000000,0.00000000
-111.902392,40.6110420000001,"2492","153146",Center St @ 423 W,Midvale,Salt Lake,"153146","153146",40.61104200,-111.90239200,"0","0","F570, F578",Flex Bus,"84047",0.00000000,0.00000000
-111.864236,40.7608460000001,"1114","126059",400 S / 900 E (WB) for 900 East Stn,Salt Lake City,Salt Lake,"126059","126059",40.76084600,-111.86423600,"2","5","4, 455",Bus,"84102",2.08000000,5.00000000
-111.811418,40.623862,"2745","155125",Fort Union Blvd @ 2868 E,Cottonwood Heights,Salt Lake,"155125","155125",40.62386200,-111.81141800,"5","1","72, 972",Bus,"84121",4.94000000,0.79000000
-111.806622,40.632998,"2746","155144",3000 E @ 6518 S,Cottonwood Heights,Salt Lake,"155144","155144",40.63299800,-111.80662200,"2","13","223, 972",Bus,"84121",1.56000000,13.17000000
-111.811257,40.6337130000001,"2747","155146",Cottonwood Corporate Center,Cottonwood Heights,Salt Lake,"155146","155146",40.63371300,-111.81125700,"9","12","223, 72",Bus,"84121",8.57000000,11.59000000
-111.810507,40.6330370000001,"2748","155147",Cottonwood Pkwy @ 2890 E,Cottonwood Heights,Salt Lake,"155147","155147",40.63303700,-111.81050700,"0","1","72",Bus,"84121",0.00000000,0.53000000
-111.967447,40.633385,"2337","152043",3200 W @ 6484 S,Taylorsville,Salt Lake,"152043","152043",40.63338500,-111.96744700,"0","0",F232,Flex Bus,"84129",0.00000000,0.00000000
-111.967447,40.628178,"2339","152045",3200 W @ 6774 S,West Jordan,Salt Lake,"152045","152045",40.62817800,-111.96744700,"0","0",F232,Flex Bus,"84084",0.00000000,0.00000000
-111.967456,40.622734,"2340","152046",3200 W @ 7080 S,West Jordan,Salt Lake,"152046","152046",40.62273400,-111.96745600,"0","0",F232,Flex Bus,"84084",0.00000000,0.00000000
-111.967304,40.644705,"2321","152023",3200 W @ 5865 S,Taylorsville,Salt Lake,"152023","152023",40.64470500,-111.96730400,"0","0",F232,Flex Bus,"84129",0.00000000,0.00000000
-111.967487,40.6525520000001,"2333","152037",3200 W @ 5404 S,Taylorsville,Salt Lake,"152037","152037",40.65255200,-111.96748700,"0","0",F232,Flex Bus,"84129",0.00000000,0.00000000
-111.967472,40.6506670000001,"2334","152038",3200 W @ 5558 S,Taylorsville,Salt Lake,"152038","152038",40.65038100,-111.96748100,"0","0",F232,Flex Bus,"84129",0.00000000,0.00000000
-111.967479,40.6483610000001,"2335","152039",3200 W @ 5668 S,Taylorsville,Salt Lake,"152039","152039",40.64836100,-111.96747900,"0","0",F232,Flex Bus,"84129",0.00000000,0.00000000
-111.934503,40.624128,"2509","153204",7000 S @ 1516 W,West Jordan,Salt Lake,"153204","153204",40.62412800,-111.93450300,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.936722,40.6241670000001,"2510","153205",7000 S @ 1660 W,West Jordan,Salt Lake,"153205","153205",40.62417500,-111.93756500,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.939868,40.6241380000001,"2511","153206",7000 S @ 1750 W,West Jordan,Salt Lake,"153206","153206",40.62413800,-111.93986800,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.940193,40.6239360000001,"2512","153207",7000 S @ 1759 W,West Jordan,Salt Lake,"153207","153207",40.62393600,-111.94019300,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.947625,40.587656,"2769","170034",9000 S @ 2175 W,West Jordan,Salt Lake,"170034","170034",40.58765600,-111.94762500,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.944756,40.5876410000001,"2770","170035",9000 S @ 1995 W,West Jordan,Salt Lake,"170035","170035",40.58764100,-111.94475600,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.941914,40.587637,"2771","170036",9000 S @ 1847 W,West Jordan,Salt Lake,"170036","170036",40.58763700,-111.94191400,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.960436,40.5876920000001,"2773","171050",9000 S @ 2785 W,West Jordan,Salt Lake,"171050","171050",40.58769200,-111.96043600,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.967567,40.6087210000001,"2776","171055",3200 W @ 7810 S,West Jordan,Salt Lake,"171055","171055",40.60872100,-111.96756700,"0","0",F232,Flex Bus,"84088",0.00000000,0.00000000
-111.967522,40.6061970000001,"2777","171056",3200 W @ 7980 S,West Jordan,Salt Lake,"171056","171056",40.60619700,-111.96752200,"0","0",F232,Flex Bus,"84088",0.00000000,0.00000000
-111.967384,40.6031310000001,"2778","171057",3200 W @ 8132 S,West Jordan,Salt Lake,"171057","171057",40.60313100,-111.96738400,"0","0",F232,Flex Bus,"84088",0.00000000,0.00000000
-111.967458,40.6016270000001,"2779","171058",3200 W @ 8212 S,West Jordan,Salt Lake,"171058","171058",40.60162700,-111.96745800,"0","0",F232,Flex Bus,"84088",0.00000000,0.00000000
-111.967369,40.6104930000001,"2780","171064",3200 W @ 7761 S,West Jordan,Salt Lake,"171064","171064",40.61049300,-111.96736900,"0","0",F232,Flex Bus,"84084",0.00000000,0.00000000
-111.96837,40.6096380000001,"2781","171065",7800 S @ 3208 W,West Jordan,Salt Lake,"171065","171065",40.60963800,-111.96837000,"0","0",F578,Flex Bus,"84088",0.00000000,0.00000000
-111.973395,40.609583,"2782","171067",7800 S @ 3466 W,West Jordan,Salt Lake,"171067","171067",40.60958300,-111.97339500,"0","0",F578,Flex Bus,"84084",0.00000000,0.00000000
-111.957034,40.6093940000001,"2790","171113",7800 S @ 2685 W,West Jordan,Salt Lake,"171113","171113",40.60939400,-111.95703400,"0","0",F578,Flex Bus,"84088",0.00000000,0.00000000
-111.953207,40.6093220000001,"2791","171114",7800 S @ 2471 W,West Jordan,Salt Lake,"171114","171114",40.60932200,-111.95320700,"0","0",F578,Flex Bus,"84088",0.00000000,0.00000000
-111.949161,40.6093440000001,"2792","171115",7800 S @ 2235 W,West Jordan,Salt Lake,"171115","171115",40.60934400,-111.94916100,"0","0",F578,Flex Bus,"84088",0.00000000,0.00000000
-111.953807,40.609563,"2795","171118",7800 S @ 2480 W,West Jordan,Salt Lake,"171118","171118",40.60956300,-111.95380700,"0","0",F578,Flex Bus,"84088",0.00000000,0.00000000
-111.959,40.609611,"2796","171119",7800 S @ 2716 W,West Jordan,Salt Lake,"171119","171119",40.60959600,-111.95851200,"0","0",F578,Flex Bus,"84088",0.00000000,0.00000000
-111.964272,40.6095970000001,"2798","171121",7800 S @ 3050 W,West Jordan,Salt Lake,"171121","171121",40.60959700,-111.96427200,"0","0",F578,Flex Bus,"84084",0.00000000,0.00000000
-111.964091,40.6094110000001,"2802","171142",7800 S @ 3055 W,West Jordan,Salt Lake,"171142","171142",40.60941100,-111.96409100,"0","0",F578,Flex Bus,"84088",0.00000000,0.00000000
-111.967516,40.6601230000001,"2363","152072",3200 W @ 5068 S,Taylorsville,Salt Lake,"152072","152072",40.66012300,-111.96751600,"0","0",F232,Flex Bus,"84129",0.00000000,0.00000000
-111.967518,40.6568490000001,"2364","152073",3200 W @ 5248 S,Taylorsville,Salt Lake,"152073","152073",40.65684900,-111.96751800,"0","0",F232,Flex Bus,"84129",0.00000000,0.00000000
-111.951198,40.6241220000001,"2419","152194",7000 S @ 2350 W,West Jordan,Salt Lake,"152194","152194",40.62412200,-111.95119800,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.904149,40.6110370000001,"2493","153147",Center St @ 472 W,Midvale,Salt Lake,"153147","153147",40.61103700,-111.90414900,"0","0","F570, F578",Flex Bus,"84047",0.00000000,0.00000000
-111.908306,40.6108990000001,"2494","153148",Center St @ 634 W,Midvale,Salt Lake,"153148","153148",40.61089900,-111.90830600,"0","0","F570, F578",Flex Bus,"84047",0.00000000,0.00000000
-111.910706,40.6107250000001,"2495","153149",Midvale Center St / Main St (WB),Midvale,Salt Lake,"153149","153149",40.61072500,-111.91070600,"0","0","F570, F578",Flex Bus,"84047",0.00000000,0.00000000
-111.928623,40.6091430000001,"2499","153167",7800 S @ 1279 W,West Jordan,Salt Lake,"153167","153167",40.60914300,-111.92862300,"0","0",F578,Flex Bus,"84088",0.00000000,0.00000000
-111.931548,40.624126,"2508","153203",7000 S @ 1402 W,West Jordan,Salt Lake,"153203","153203",40.62412600,-111.93154800,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.906499,40.597154,"2855","172100",Sandy Pkwy / 8500 S (SB),Sandy,Salt Lake,"172100","172100",40.59715400,-111.90649900,"0","0",F202,Flex Bus,"84070",0.00000000,0.00000000
-111.905139,40.5944440000001,"2856","172101",Sandy Pkwy / 8600 S (SB),Sandy,Salt Lake,"172101","172101",40.59444400,-111.90513900,"0","0",F202,Flex Bus,"84070",0.00000000,0.00000000
-111.904528,40.5918610000001,"2857","172102",Sandy Pkwy / 8800 S (SB),Sandy,Salt Lake,"172102","172102",40.59186100,-111.90452800,"0","0",F202,Flex Bus,"84070",0.00000000,0.00000000
-111.904335,40.5889790000001,"2858","172103",Sandy Pkwy / 9000 S (SB),Sandy,Salt Lake,"172103","172103",40.58897900,-111.90433500,"0","0",F202,Flex Bus,"84107",0.00000000,0.00000000
-111.904721,40.593714,"2860","172106",Sandy Pkwy / 8700 S (NB),Sandy,Salt Lake,"172106","172106",40.59371400,-111.90472100,"0","0",F202,Flex Bus,"84070",0.00000000,0.00000000
-111.921773,40.5878530000001,"2862","172111",9000 S @ 1070 W,West Jordan,Salt Lake,"172111","172111",40.58785300,-111.92177300,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.925077,40.587927,"2863","172112",9000 S @ 1170 W,West Jordan,Salt Lake,"172112","172112",40.58792700,-111.92507700,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.930016,40.587922,"2864","172113",9000 S @ 1330 W,West Jordan,Salt Lake,"172113","172113",40.58792200,-111.93001600,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.933347,40.587902,"2865","172114",9000 S @ 1476 W,West Jordan,Salt Lake,"172114","172114",40.58790200,-111.93334700,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.936175,40.5878060000001,"2866","172115",9000 S @ 1646 W,West Jordan,Salt Lake,"172115","172115",40.58780600,-111.93617500,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.910201,40.604412,"2867","172117",Midvale Main St / Fern St (NB),Midvale,Salt Lake,"172117","172117",40.60441200,-111.91020100,"0","0",F202,Flex Bus,"84047",0.00000000,0.00000000
-111.91038,40.609898,"2869","172130",Midvale Main St / Center St (SB),MIDVALE,Salt Lake,"172130","172130",40.60989800,-111.91038000,"0","0",F202,Flex Bus,"84047",0.00000000,0.00000000
-111.896271,40.6041920000001,"2870","172135",Monroe St @ 8130 S,Midvale,Salt Lake,"172135","172135",40.60419200,-111.89627100,"0","0",F525,Flex Bus,"84047",0.00000000,0.00000000
-111.896006,40.589372,"2875","172143",Monroe Blvd @ 8938 S,Sandy,Salt Lake,"172143","172143",40.58937200,-111.89600600,"0","0",F525,Flex Bus,"84070",0.00000000,0.00000000
-111.910358,40.6039620000001,"2876","172159",Midvale Main St / Ivy Dr (SB),Midvale,Salt Lake,"172159","172159",40.60396200,-111.91035800,"0","0",F202,Flex Bus,"84047",0.00000000,0.00000000
-111.910158,40.6020350000001,"2881","172173",Midvale Main St / Heather St (NB),Midvale,Salt Lake,"172173","172173",40.60203500,-111.91015800,"0","0",F202,Flex Bus,"84047",0.00000000,0.00000000
-111.939819,40.587819,"2882","172175",9000 S @ 1720 W,West Jordan,Salt Lake,"172175","172175",40.58781900,-111.93981900,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.909458,40.59855,"2888","172203",Sandy Pkwy / 700 W (NB),Sandy,Salt Lake,"172203","172203",40.59855000,-111.90945800,"0","0",F202,Flex Bus,"84070",0.00000000,0.00000000
-111.910225,40.6067570000001,"2889","172204",Midvale Main St / Wasatch St (NB),Midvale,Salt Lake,"172204","172204",40.60675700,-111.91022500,"0","0",F202,Flex Bus,"84047",0.00000000,0.00000000
-111.932961,40.5876890000001,"2895","172216",9000 S @ 1411 W,West Jordan,Salt Lake,"172216","172216",40.58768900,-111.93296100,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.898833,40.5878750000001,"2896","172217",9000 S @ 253 W,Sandy,Salt Lake,"172217","172217",40.58787500,-111.89883300,"0","0",F590,Flex Bus,"84070",0.00000000,0.00000000
-111.932234,40.609652,"2897","172220",7800 S @ 1410 W,West Jordan,Salt Lake,"172220","172220",40.60965200,-111.93223400,"0","0",F578,Flex Bus,"84084",0.00000000,0.00000000
-111.931183,40.623991,"2515","153210",7000 S @ 1381 W,West Jordan,Salt Lake,"153210","153210",40.62399100,-111.93118300,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.928325,40.6239810000001,"2516","153211",7000 S @ 1275 W,West Jordan,Salt Lake,"153211","153211",40.62398100,-111.92832500,"0","0",F570,Flex Bus,"84084",0.00000000,0.00000000
-111.962326,40.587657,"2767","170031",9000 S @ 2901 W,West Jordan,Salt Lake,"170031","170031",40.58765700,-111.96232600,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.950526,40.609565,"2804","171151",7800 S @ 2320 W,West Jordan,Salt Lake,"171151","171151",40.60956500,-111.95052600,"0","0",F578,Flex Bus,"84088",0.00000000,0.00000000
-111.962361,40.6096210000001,"2805","171153",7800 S @ 2920 W,West Jordan,Salt Lake,"171153","171153",40.60962100,-111.96236100,"0","0",F578,Flex Bus,"84084",0.00000000,0.00000000
-111.955946,40.5878680000001,"2808","171168",9000 S @ 2610 W,West Jordan,Salt Lake,"171168","171168",40.58786800,-111.95594600,"0","0",F590,Flex Bus,"84088",0.00000000,0.00000000
-111.93821,40.6094450000001,"2844","172084",7800 S @ 1689 W,West Jordan,Salt Lake,"172084","172084",40.60944500,-111.93821000,"0","0",F578,Flex Bus,"84088",0.00000000,0.00000000
-111.936329,40.6094570000001,"2845","172085",7800 S @ 1579 W,West Jordan,Salt Lake,"172085","172085",40.60945700,-111.93632900,"0","0",F578,Flex Bus,"84088",0.00000000,0.00000000
-111.921532,40.726032,"1064","125240",2100 S / 1045 W (WB),Salt Lake City,Salt Lake,"125240","125240",40.72603200,-111.92153200,"1","0","509",Bus,"84119",0.78000000,0.00000000
-111.904829,40.5881370000001,"2902","172227",9000 S @ 426 W,Sandy,Salt Lake,"172227","172227",40.58813700,-111.90482900,"0","0",F590,Flex Bus,"84070",0.00000000,0.00000000
-111.863278,40.580472,"2913","173004",9400 S @ 988 E,Sandy,Salt Lake,"173004","173004",40.58047200,-111.86327800,"0","0",F94,Flex Bus,"84094",0.00000000,0.00000000
-111.857343,40.580385,"2914","173005",9400 S @ 1156 E,Sandy,Salt Lake,"173005","173005",40.58038500,-111.85734300,"0","0",F94,Flex Bus,"84094",0.00000000,0.00000000
-111.850142,40.5803040000001,"2915","173006",9400 S @ 1434 E,Sandy,Salt Lake,"173006","173006",40.58030400,-111.85014200,"0","0",F94,Flex Bus,"84093",0.00000000,0.00000000
-111.866281,40.5807080000001,"2921","173015",9400 S @ 881 E,Sandy,Salt Lake,"173015","173015",40.58070800,-111.86628100,"0","0",F94,Flex Bus,"84094",0.00000000,0.00000000
-111.869441,40.5807330000001,"2922","173016",9400 S @ 801 E,Sandy,Salt Lake,"173016","173016",40.58073300,-111.86944100,"0","0",F94,Flex Bus,"84094",0.00000000,0.00000000
-111.871307,40.5805250000001,"2923","173076",9400 S @ 730 E,Sandy,Salt Lake,"173076","173076",40.58052500,-111.87130700,"0","0",F94,Flex Bus,"84094",0.00000000,0.00000000
-111.8779,40.5882800000001,"2937","173183",9000 S @ 487 E,Sandy,Salt Lake,"173183","173183",40.58828000,-111.87790000,"0","0",F94,Flex Bus,"84070",0.00000000,0.00000000
-111.888139,40.5882500000001,"2938","173216",9000 S @ 73 E,Sandy,Salt Lake,"173216","173216",40.58822100,-111.88849600,"0","0",F590,Flex Bus,"84070",0.00000000,0.00000000
-111.85477,40.5803260000001,"2939","173221",9400 S @ 1252 E,Sandy,Salt Lake,"173221","173221",40.58032600,-111.85477000,"0","0",F94,Flex Bus,"84094",0.00000000,0.00000000
-111.862917,40.5806390000001,"2941","173224",9400 S @ 1001 E,Sandy,Salt Lake,"173224","173224",40.58063900,-111.86291700,"0","0",F94,Flex Bus,"84094",0.00000000,0.00000000
